,Unnamed: 0,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,<DAY>,<YEAR>,<WEEKDAY>,<MONTH>,Close,RSI,RSI_Buy,RSI_Sell,SMA,SMA_Buy,SMA_Sell,ROC,ROC_Buy,ROC_Sell,EMA,EMA_Buy,EMA_Sell,WMA,WMA_Buy,WMA_Sell,MACD,MACD_Buy,MACD_Sell,<CLOSE>X<VOL>,<CLOSE>2,<VOL>2,<CLOSE>XRSI,<CLOSE>2.1,RSI2,<CLOSE>XSMA,<CLOSE>2.2,SMA2,<CLOSE>XROC,<CLOSE>2.3,ROC2,<CLOSE>XEMA,<CLOSE>2.4,EMA2,<CLOSE>XWMA,<CLOSE>2.5,WMA2,<CLOSE>XMACD,<CLOSE>2.6,MACD2,RSI_Buy_SMA_Buy,RSI_Buy_ROC_Buy,RSI_Buy_EMA_Buy,RSI_Buy_WMA_Buy,RSI_Buy_MACD_Buy,SMA_Buy_ROC_Buy,SMA_Buy_EMA_Buy,SMA_Buy_WMA_Buy,SMA_Buy_MACD_Buy,ROC_Buy_EMA_Buy,ROC_Buy_WMA_Buy,ROC_Buy_MACD_Buy,EMA_Buy_WMA_Buy,EMA_Buy_MACD_Buy,WMA_Buy_MACD_Buy,RSI_Sell_SMA_Sell,RSI_Sell_ROC_Sell,RSI_Sell_EMA_Sell,RSI_Sell_WMA_Sell,RSI_Sell_MACD_Sell,SMA_Sell_ROC_Sell,SMA_Sell_EMA_Sell,SMA_Sell_WMA_Sell,SMA_Sell_MACD_Sell,ROC_Sell_EMA_Sell,ROC_Sell_WMA_Sell,ROC_Sell_MACD_Sell,EMA_Sell_WMA_Sell,EMA_Sell_MACD_Sell,WMA_Sell_MACD_Sell,Max<VOL>_30,Mean<VOL>_30,Min<VOL>_30,Std<VOL>_30,Var<VOL>_30,Ptp<VOL>_30,Percentile_10_<VOL>_30,Percentile_60_<VOL>_30,Percentile_90_<VOL>_30,quantile_5_<VOL>_30,quantile_95_<VOL>_30,quantile_99_<VOL>_30,Max<CLOSE>_30,Mean<CLOSE>_30,Min<CLOSE>_30,Std<CLOSE>_30,Var<CLOSE>_30,Ptp<CLOSE>_30,Percentile_10_<CLOSE>_30,Percentile_60_<CLOSE>_30,Percentile_90_<CLOSE>_30,quantile_5_<CLOSE>_30,quantile_95_<CLOSE>_30,quantile_99_<CLOSE>_30,MaxRSI_30,MeanRSI_30,MinRSI_30,StdRSI_30,VarRSI_30,PtpRSI_30,Percentile_10_RSI_30,Percentile_60_RSI_30,Percentile_90_RSI_30,quantile_5_RSI_30,quantile_95_RSI_30,quantile_99_RSI_30,MaxMACD_30,MeanMACD_30,MinMACD_30,StdMACD_30,VarMACD_30,PtpMACD_30,Percentile_10_MACD_30,Percentile_60_MACD_30,Percentile_90_MACD_30,quantile_5_MACD_30,quantile_95_MACD_30,quantile_99_MACD_30,Max<VOL>_120,Mean<VOL>_120,Min<VOL>_120,Std<VOL>_120,Var<VOL>_120,Ptp<VOL>_120,Percentile_10_<VOL>_120,Percentile_60_<VOL>_120,Percentile_90_<VOL>_120,quantile_5_<VOL>_120,quantile_95_<VOL>_120,quantile_99_<VOL>_120,Max<CLOSE>_120,Mean<CLOSE>_120,Min<CLOSE>_120,Std<CLOSE>_120,Var<CLOSE>_120,Ptp<CLOSE>_120,Percentile_10_<CLOSE>_120,Percentile_60_<CLOSE>_120,Percentile_90_<CLOSE>_120,quantile_5_<CLOSE>_120,quantile_95_<CLOSE>_120,quantile_99_<CLOSE>_120,MaxRSI_120,MeanRSI_120,MinRSI_120,StdRSI_120,VarRSI_120,PtpRSI_120,Percentile_10_RSI_120,Percentile_60_RSI_120,Percentile_90_RSI_120,quantile_5_RSI_120,quantile_95_RSI_120,quantile_99_RSI_120,MaxMACD_120,MeanMACD_120,MinMACD_120,StdMACD_120,VarMACD_120,PtpMACD_120,Percentile_10_MACD_120,Percentile_60_MACD_120,Percentile_90_MACD_120,quantile_5_MACD_120,quantile_95_MACD_120,quantile_99_MACD_120,Close_Anterior,Gap_Target
60265,60265,114300,114475,114280,114430,6640,15520,5,29,2021,0,3,114430.0,25.925925925925924,1,0,114799.33333333331,0,-1,-0.3005881071661997,0,-1,114752.39675628777,0,-1,-1.0,0,-1,-20.89182477716531,0,-1,13094224900.0,1775953600.0,240870400.0,13094224900.0,2966703.703703704,672.153635116598,13094224900.0,13136487713.333332,13178886933.777777,13094224900.0,-34396.29710302824,0.0903532101697588,13094224900.0,13131116760.822008,13168112561.312485,13094224900.0,13137408075.053762,13180733663.012602,13094224900.0,-2390651.5092510264,436.4683425197784,1_0,1_0,1_0,1_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,23141.0,10390.266666666666,4269.0,5046.818321256653,25470375.16777182,18872.0,5423.6,9884.6,15906.400000000003,4548.4,21147.84999999999,22981.5,114985.0,114799.33333333331,114430.0,118.48711069103172,14039.195399908807,555.0,114685.0,114846.0,114931.0,114615.25,114953.75,114979.2,80.24691358024691,52.47991069260559,21.875,18.367257905813613,337.3561629786726,58.37191358024691,25.74074074074074,64.51851851851852,72.3809523809524,23.456284153005463,75.83928571428571,79.45030864197531,37.49621947237756,8.46454450867071,-28.756891625424032,22.04668932991383,486.0565104097363,66.2531110978016,-25.340182760929743,19.53704865451436,31.3904519396936,-26.683944398548192,33.30249107189957,36.31121550939555,62531.0,21218.975,4269.0,12012.551663570564,144301397.46995193,58262.0,7582.2,24348.8,36189.000000000015,5701.0,39514.14999999999,58688.51000000002,114985.0,114588.45833333331,113950.0,306.83721072942967,94149.07388821644,1035.0,114075.0,114764.0,114876.0,114019.75,114930.5,114978.1,90.4109589041096,57.80613921093597,21.875,14.083795340193737,198.3532911844628,68.53595890410959,37.39864864864865,64.42015786278081,73.22954506140806,31.58333333333334,76.03711329321085,80.22360248447205,136.99704989773454,57.75230446981792,-28.756891625424032,46.75267075763598,2185.8122229719106,165.75394152315857,-5.118587932252557,68.41530730236555,123.92811159150588,-20.929217494921613,132.6454217445913,136.28730632244887,114595.0,0
60800,60800,115400,115495,115210,115290,9019,23868,5,30,2021,1,3,115290.0,39.53488372093023,0,0,115544.33333333331,0,-1,-0.2552234286455901,0,-1,115547.49433770376,0,-1,1.0,0,-1,12.656917641870676,1,0,13291784100.0,2751741720.0,569681424.0,13291784100.0,4557976.744186047,1563.0070308274742,13291784100.0,13321106190.0,13350492965.444445,13291784100.0,-29424.709088550084,0.0651389985296106,13291784100.0,13321470622.193869,13351223447.721684,13291784100.0,13321618176.774197,13351519217.631636,13291784100.0,1459216.0349312704,160.19756419309718,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0,0_1,0_1,0_-1,0_-1,0_-1,0_-1,0_0,-1_-1,-1_-1,-1_-1,-1_0,-1_-1,-1_-1,-1_0,-1_-1,-1_0,-1_0,25024.0,10810.633333333331,3072.0,5775.378223068394,33354993.61949264,21952.0,4344.8,11140.0,18631.2,3624.25,21528.449999999983,24688.76,115740.0,115544.33333333331,115290.0,83.98207251130924,7052.988503294802,450.0,115470.0,115560.0,115614.5,115467.25,115699.0,115738.55,77.41935483870968,53.89586614216616,19.148936170212764,13.49125421170994,182.0139402049812,58.27041866849692,38.4901185770751,59.64626322177909,67.89495798319328,32.40584415584416,73.15153452685419,77.34817671809257,53.45401204861992,30.182173563279505,3.5943487000331515,16.6889213298018,278.52009515231344,49.85966334858677,10.000168229486736,41.21866793952941,49.87146357718448,5.607950003557199,51.99987893899233,53.16141618237729,97884.0,24798.33333333333,3072.0,18645.37618683136,347650053.14845794,94812.0,7061.5,23737.8,45374.80000000003,6090.45,67669.9,80171.41000000002,115740.0,115360.25,114675.0,199.5897578441226,39836.071436275495,1065.0,115043.5,115420.0,115565.0,114944.75,115586.0,115719.8,97.5609756097561,56.43865444433956,19.148936170212764,17.310499605650286,299.65339659721866,78.41203943954334,35.89766465494621,59.59025470653378,77.51832844574781,29.62765957446809,87.54528985507247,96.53621799260578,97.99971060264215,18.72321021151232,-110.36243745671528,44.82748878630282,2009.5037508861053,208.36214805935745,-42.21148652962438,31.05629074239404,71.59889996542334,-78.21678595577177,80.43549090166417,96.96002744070532,115610.0,0
61335,61335,116875,116965,116860,116885,1926,6023,5,31,2021,2,3,116885.0,15.873015873015872,1,0,117067.5,0,-1,-0.1793415602715731,0,-1,117002.28782209755,0,-1,-1.0,0,-1,-20.61690862888645,0,-1,13662103225.0,703998355.0,36276529.0,13662103225.0,1855317.4603174604,251.95263290501387,13662103225.0,13683434737.5,13704799556.25,13662103225.0,-20962.338272342826,0.0321633952406422,13662103225.0,13675812412.085876,13689535355.60496,13662103225.0,13681380452.2043,13700684879.575558,13662103225.0,-2409807.3650873927,425.0569214118525,1_0,1_0,1_0,1_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,44722.0,11904.166666666666,4169.0,8157.945642694225,66552077.10915369,40553.0,5991.6,10694.6,17323.4,5468.65,25692.59999999996,40846.73000000001,117130.0,117067.5,116885.0,51.17161791164227,2618.5344796951085,245.0,117018.0,117095.0,117110.5,116991.75,117117.75,117127.1,75.0,51.91001652898478,15.873015873015872,16.16444212741878,261.289189290671,59.12698412698413,30.02981514609422,61.08474576271186,67.51793032786885,24.648829431438127,71.72131147540982,74.3409090909091,43.19144177356793,22.358539194170348,-20.61690862888645,17.35614949107233,301.2359251564503,63.80835040245438,-2.322336275569977,30.227635166054824,40.00954453030281,-6.840166119134664,41.77964631186841,42.99662915635577,66195.0,20585.616666666665,3752.0,12218.9519549355,149302786.87702206,62443.0,7828.8,20782.2,37517.20000000002,6393.5,44800.8,54819.570000000014,117130.0,116964.54166666669,116770.0,94.52445294633944,8934.872204804742,360.0,116820.0,117000.0,117095.0,116795.0,117105.0,117119.05,84.12698412698413,55.01437669333088,15.873015873015872,14.862120084426772,220.8826134039216,68.25396825396825,31.58446093408992,61.31964809384164,72.76797829036634,30.1144578313253,75.02049180327869,77.09090909090911,59.407111852182425,21.045786175245546,-35.64205106803274,24.301996791541644,590.5870480561003,95.04916292021517,-18.5813374495905,28.18597371920186,50.5835349195535,-28.48421064401191,54.54318504457769,59.3360699978238,116985.0,0
62940,62940,117290,117375,117210,117300,11052,27365,5,6,2021,1,4,117300.0,8.771929824561411,1,0,117683.0,0,-1,-0.3525464044514259,0,-1,117601.54201898634,0,-1,-1.0,0,-1,-33.17140024306718,0,-1,13759290000.0,3209914500.0,748843225.0,13759290000.0,1028947.3684210536,76.94675284702998,13759290000.0,13804215900.0,13849288489.0,13759290000.0,-41353.693242152265,0.1242889672916283,13759290000.0,13794660878.827097,13830122685.243408,13759290000.0,13802873887.096775,13846595830.387909,13759290000.0,-3891005.248511781,1100.3417940857576,1_0,1_0,1_0,1_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,36993.0,12541.933333333332,2182.0,8759.31673816516,76725629.71950035,34811.0,4103.0,12421.8,26532.5,3030.05,30683.149999999983,35950.450000000004,117775.0,117683.0,117300.0,81.96508926483338,6718.275858192104,475.0,117659.0,117695.0,117755.5,117622.5,117765.5,117773.55,76.19047619047619,53.88456810116341,8.771929824561411,13.320163928872692,177.4267670920412,67.41854636591478,42.82590051457976,59.4393741851369,63.8072357263991,27.83018867924529,65.12642400666851,73.26472962066184,32.9034301963402,15.352270236460996,-33.17140024306718,12.625183641638412,159.3952619850942,66.07483043940738,5.5448800969388685,16.63811962388863,30.087830266176027,0.8451453415480517,31.63848065445345,32.66691358865719,96985.0,21376.18333333333,2182.0,13998.581069740536,195960271.96609807,94803.0,6224.2,22856.6,36802.2,4954.55,44145.25,58742.96000000001,117775.0,117565.20833333331,117295.0,127.89898167995923,16358.14951477055,480.0,117384.5,117632.0,117695.0,117338.5,117720.5,117768.1,83.69565217391305,53.46070907742525,8.771929824561411,13.49327252200656,182.06840335313728,74.92372234935164,37.62032085561498,57.99265605875153,69.41754385964914,32.36375719982278,73.7121212121212,81.38923395445136,64.40315721399384,17.571153954270144,-33.17140024306718,18.437706510368844,339.9490213624977,97.57455745706102,-2.912963135210157,19.051340152049665,39.23958619670303,-14.208501474983494,55.993097103589385,62.245554674931775,117600.0,0
63475,63475,117620,117710,117545,117570,8914,23204,5,7,2021,2,4,117570.0,35.84905660377359,0,0,117704.0,0,-1,-0.1189363690425659,0,-1,117721.44156399126,0,-1,-1.0,0,-1,15.514784585669986,1,0,13822704900.0,2728094280.0,538425616.0,13822704900.0,4214773.584905661,1285.1548593805628,13822704900.0,13838459280.0,13854231616.0,13822704900.0,-13983.348908334485,0.0141458598810294,13822704900.0,13840509884.678452,13858337803.90421,13822704900.0,13840495895.806452,13858309790.136318,13822704900.0,1824073.2237372205,240.708540739743,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0,0_1,0_1,0_-1,0_-1,0_-1,0_-1,0_0,-1_-1,-1_-1,-1_-1,-1_0,-1_-1,-1_-1,-1_0,-1_-1,-1_0,-1_0,23204.0,7506.4,2814.0,5162.646879262374,26652922.79995753,20390.0,3201.6,6272.8,14354.400000000003,2926.35,18774.29999999999,22546.570000000003,117795.0,117704.0,117570.0,50.94621907020375,2595.517237549192,225.0,117649.5,117722.0,117765.5,117645.0,117775.5,117790.65,78.37837837837839,60.47762213604734,35.84905660377359,9.910640995571407,98.22080494310062,42.5293217746048,49.44444444444444,64.82352941176471,69.04761904761905,41.99999999999999,74.62162162162161,77.5945945945946,35.63767706771614,28.93913418788337,15.514784585669986,4.08642126731451,16.698838773960325,20.122892482046154,24.499103115369508,30.61913700719888,32.91994186645461,24.013040491313586,33.59209195612711,35.19812269393515,96277.0,20418.275,2814.0,15116.209647269196,228499794.1001944,93463.0,4906.5,20742.0,38734.5,3624.85,47094.64999999999,59305.37,117795.0,117565.125,117350.0,114.80795530624536,13180.866601600828,445.0,117425.0,117630.0,117720.5,117395.0,117750.0,117778.1,79.56989247311827,52.06666160553304,16.161616161616152,14.962503564901246,223.8765129296825,63.40827631150212,31.72965116279069,56.33455433455432,71.34643114635905,29.00921658986175,75.32699366032699,78.19616390584133,52.889669418829726,-5.390107096733845,-83.691758781526,38.32897416956929,1469.11026089151,136.58142820035573,-62.60968564918003,16.215411774921797,36.84900795776341,-68.5263575979603,47.23850891159382,51.98129944335306,117795.0,0
64545,64545,118040,118080,118030,118070,1719,6004,5,9,2021,4,4,118070.0,39.99999999999999,0,0,118240.0,0,-1,-0.1395525859517077,0,-1,118260.05554020547,0,-1,-1.0,0,-1,7.490692315623164,1,0,13940524900.0,708892280.0,36048016.0,13940524900.0,4722799.999999999,1599.9999999999995,13940524900.0,13960596800.0,13980697600.0,13940524900.0,-16476.97382331813,0.0194749242458087,13940524900.0,13962964757.632065,13985440736.372486,13940524900.0,13962183762.365591,13983876275.280378,13940524900.0,884426.041705627,56.11047136733592,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0,0_1,0_1,0_-1,0_-1,0_-1,0_-1,0_0,-1_-1,-1_-1,-1_-1,-1_0,-1_-1,-1_-1,-1_0,-1_-1,-1_0,-1_0,13432.0,6809.933333333333,2049.0,2893.587701879542,8372849.788468529,11383.0,3005.2,7429.6,10117.800000000005,2738.7000000000003,12258.649999999998,13196.52,118385.0,118240.0,118070.0,65.81059548758789,4331.034478430924,315.0,118193.0,118232.0,118342.5,118166.75,118367.75,118380.65,75.0,54.78599257552289,35.294117647058826,10.17838525866552,103.5995264738196,39.70588235294117,41.24137931034483,58.41743662639185,67.1489776046738,38.490196078431374,68.39257294429707,73.25,34.68009870676906,-7.749768012195515,-38.81299790230696,19.47249816438337,379.17818476191394,73.49309660907602,-27.52610201748612,-13.648306337415123,24.123758402792745,-33.54342930156272,28.611017779839308,33.14505201084744,65211.0,19111.266666666663,2049.0,13751.419188934084,189101529.7097845,63162.0,5205.5,18856.19999999999,39310.70000000001,3994.9,42294.45,59415.03,118530.0,118331.95833333331,118070.0,102.47216437339,10500.544471367057,460.0,118184.5,118387.0,118445.0,118165.0,118480.5,118521.2,82.22222222222223,49.630060325429085,19.587628865979383,13.348649187364453,178.18643512732564,62.634593356242846,32.834586466165405,55.70417287630402,65.32507739938082,27.69583843329254,68.07942340305256,78.6856906534326,50.85181843870669,-1.5836285326971846,-60.62777633104997,27.22736462755264,741.3293845617048,111.47959476975666,-37.58802923066687,2.588643284421399,37.77062113213324,-56.53197082704137,40.81198128561882,48.98836649415971,118250.0,0
65080,65080,117475,117540,117430,117505,6452,16651,5,12,2021,0,4,117505.0,42.13197969543147,0,0,117725.5,0,-1,-0.1656754460492737,0,-1,117706.64169151073,0,-1,1.0,0,-1,0.2157863695319974,1,0,13807425025.0,1956575755.0,277255801.0,13807425025.0,4950718.274111675,1775.1037130562495,13807425025.0,13833334877.5,13859293350.25,13807425025.0,-19467.693288019917,0.0274483534236258,13807425025.0,13831118931.960968,13854853498.293692,13807425025.0,13833509871.505377,13859643997.236671,13807425025.0,25355.977351857364,0.0465637572757997,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0,0_1,0_1,0_-1,0_-1,0_-1,0_-1,0_0,-1_-1,-1_-1,-1_-1,-1_0,-1_-1,-1_-1,-1_0,-1_-1,-1_0,-1_0,24138.0,11865.1,1936.0,5559.784871486363,30911207.817208637,22202.0,4992.6,14342.6,17664.700000000004,3698.1,20070.4,23089.94,117920.0,117725.5,117505.0,76.07108741973587,5786.810341221098,415.0,117629.0,117737.0,117801.5,117620.0,117815.0,117889.55,90.19607843137254,62.736097502504805,35.21126760563381,17.611362179885326,310.16007783109524,54.984810825738734,41.99772909430937,66.22078968573732,88.07726075504829,40.35526315789473,88.23529411764706,89.62745098039215,38.85345968135516,14.254713457590451,-32.79144125241146,18.19660776189506,331.1165340402595,71.64490093376662,-8.41399575576215,20.18807126038009,34.69481533812796,-21.54680703134436,37.644262443829206,38.68819733137512,70885.0,18664.891666666663,1936.0,11130.91125762485,123897185.42511962,68949.0,7421.2,18529.4,33381.9,5387.25,39523.35,52168.8,118055.0,117784.29166666669,117505.0,138.68878139853342,19234.578085810197,550.0,117579.5,117835.0,117955.0,117534.75,117970.25,118048.1,90.19607843137254,50.77348299968696,21.212121212121204,16.56654581727758,274.4504403159572,68.98395721925134,28.974560713349067,54.44976076555024,71.78571428571432,27.44974287050023,82.88095238095238,88.23529411764706,38.85345968135516,-13.883825587435664,-82.9684843152063,33.28039440543185,1107.5846517810996,121.82194399656146,-66.01151946970349,-0.1217373762920035,25.0921812507004,-76.65450407614408,32.89407516713982,38.01365141482268,117800.0,0
65615,65615,118155,118200,118070,118080,7466,21380,5,13,2021,1,4,118080.0,13.333333333333329,1,0,118785.66666666669,0,-1,-0.5976934085360708,0,-1,118607.1444947938,0,-1,0.0,0,-1,-83.65380887642095,0,-1,13942886400.0,2524550400.0,457104400.0,13942886400.0,1574399.9999999995,177.77777777777766,13942886400.0,14026211520.0,14110034605.444445,13942886400.0,-70575.63767993923,0.3572374106074664,13942886400.0,14005131621.945251,14067654725.2089,13942886400.0,14019832660.64516,14097203562.706554,13942886400.0,-9877841.752127783,6997.9597395327655,1_0,1_0,1_0,1_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,30847.0,12427.233333333334,2720.0,6741.589368947546,45449027.21950658,28127.0,4799.400000000001,12384.6,21016.4,3482.9500000000003,22756.09999999999,28827.150000000005,118925.0,118785.66666666669,118080.0,149.44571918875977,22334.02298384564,845.0,118709.5,118830.0,118900.5,118699.5,118905.0,118919.2,74.50980392156862,41.86837473808683,13.333333333333329,12.628423827580225,159.47708836899596,61.17647058823529,32.0424403183024,41.19458128078817,59.43181818181819,29.56043956043956,67.58152173913041,73.70630861040068,34.69883520048461,-4.372761647610847,-83.65380887642095,27.17955880721668,738.7284169549497,118.35264407690556,-32.20600458826957,2.2475815461308226,32.314037687372185,-33.36515707520448,33.376284569878045,34.33578127963148,71576.0,18915.866666666665,2720.0,11537.40165680536,133111636.9904551,68856.0,6593.0,19123.599999999995,32621.700000000004,5406.9,39487.55,61630.22000000001,118925.0,118724.16666666669,118080.0,129.82427253616373,16854.341739544117,845.0,118560.0,118777.0,118875.0,118539.75,118895.25,118913.1,86.15384615384616,54.86743962571071,8.8888888888889,16.9575590049458,287.5588074062184,77.26495726495726,34.35213414634146,62.05882352941176,75.24488355681017,26.530612244897966,81.68169398907104,85.56923076923078,56.00586386299983,14.38141350718979,-83.65380887642095,25.58264164079901,654.4715533215435,139.65967273942078,-21.819207470711262,25.43291259598336,47.11931292208611,-32.17547403037388,52.00384095925765,54.53769016441511,118715.0,0
67220,67220,121200,121305,121200,121305,3978,10716,5,16,2021,4,4,121305.0,80.82191780821918,0,-1,121127.0,1,0,0.1196764608781819,1,0,121227.05263053856,1,0,-1.0,1,0,52.58135042394861,1,0,14714903025.0,1299904380.0,114832656.0,14714903025.0,9804102.739726027,6532.182398198537,14714903025.0,14693310735.0,14671750129.0,14714903025.0,14517.353086827865,0.014322455288327,14714903025.0,14705447619.34748,14695998289.487366,14714903025.0,14697825107.096775,14680767009.594637,14714903025.0,6378380.713177086,2764.7984124060804,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,22129.0,7330.1,1785.0,4738.476645574282,22453160.920652904,20344.0,2662.3,6805.599999999999,12255.500000000002,2627.2,14791.999999999996,20275.320000000007,121305.0,121127.0,121025.0,79.29212680607374,6287.241373430477,280.0,121039.5,121157.0,121251.0,121029.5,121260.0,121291.95,84.61538461538461,66.86786571770445,50.0,9.93520135590505,98.70822598237754,34.61538461538461,54.594120228170254,68.59465737514519,80.96553247901016,52.819767441860456,82.99973558963511,84.32282471626733,52.58135042394861,18.392102188272112,-9.683899308991386,17.631932659127152,310.8850492959947,62.26524973293999,-0.6990904795777158,19.11673617190389,45.26599461360602,-5.172354720664588,46.6671717302328,51.01227071817543,80872.0,17340.291666666668,1785.0,12839.55986993673,164854297.65368968,79087.0,4219.0,16940.8,32441.10000000001,3079.8,36522.35,63363.63000000002,121305.0,121052.45833333331,120850.0,81.76363717662292,6685.292364350434,455.0,120955.0,121065.0,121160.0,120929.5,121172.0,121260.0,84.61538461538461,53.10230205025832,16.883116883116884,13.824849726859345,191.1264699702428,67.73226773226773,36.27565982404692,57.28559870550162,71.19812583668008,32.326203208556144,75.6056616194865,83.35034373347435,52.58135042394861,8.487123063696465,-42.4228755262593,19.972670422727383,398.9075638148892,95.00422595020792,-15.097359791731288,14.204253130554571,30.509987362696847,-24.56830042138972,40.2584935876388,46.95811694100019,121250.0,0
67755,67755,121500,121520,121465,121495,2568,8230,5,19,2021,0,4,121495.0,47.2972972972973,0,0,121561.0,0,-1,-0.0370248477867374,0,-1,121562.55202439553,0,-1,0.0,0,-1,1.4433144519571215,1,0,14761035025.0,999903850.0,67732900.0,14761035025.0,5746385.135135136,2237.0343316289263,14761035025.0,14769053695.0,14777076721.0,14761035025.0,-4498.333881849663,0.001370839353631,14761035025.0,14769242258.203934,14777454054.683868,14761035025.0,14768600374.946236,14776169602.298067,14761035025.0,175355.48934053048,2.083156607228286,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0,0_1,0_1,0_-1,0_-1,0_-1,0_-1,0_0,-1_-1,-1_-1,-1_-1,-1_0,-1_-1,-1_-1,-1_0,-1_-1,-1_0,-1_0,18269.0,7359.866666666667,1840.0,4178.421519589117,17459206.39536543,16429.0,2858.4,6971.2,12189.7,2748.5,15491.749999999987,18061.94,121620.0,121561.0,121495.0,34.50137419865348,1190.3448215955118,125.0,121515.0,121575.0,121600.0,121509.5,121605.5,121617.1,72.54901960784314,45.099357278290285,16.129032258064512,13.27314394984978,176.1763503134338,56.41998734977862,32.09637046307884,47.00402530189764,63.84415584415584,26.680117388114457,68.07142857142857,71.80980392156863,21.278619676391827,1.7090521079754883,-14.761139037189425,10.9934961943936,120.85695857614658,36.03975871358125,-10.996636601096542,4.067209422029554,17.43278375775699,-13.366549364672393,18.85640415741654,20.742157305729634,54861.0,16959.541666666668,1840.0,10877.479176809506,118319553.2419244,53021.0,5366.5,18393.8,30947.7,3701.3,37033.45,51656.750000000015,121630.0,121516.625,121340.0,69.34920310424758,4809.311971194183,290.0,121429.5,121545.0,121600.0,121374.5,121610.0,121620.0,92.6829268292683,51.45484735739599,16.129032258064512,16.62971307429462,276.5473569333655,76.55389457120378,32.93563579277866,52.07885304659497,74.55882352941175,29.749485243651343,85.41574279379158,92.6829268292683,34.974944819667144,-3.026471839249401,-41.55290501043783,22.132397111505213,489.8430019013642,76.52784983010497,-34.11353067736199,4.80441892219241,28.266355796756407,-35.417609626164634,32.14448915689281,34.579005873678106,121620.0,0
